,Player_ID,Season,birthDate,height,weight,stat.timeOnIce,stat.assists,stat.goals,stat.pim,stat.shots,stat.games,stat.hits,stat.powerPlayGoals,stat.powerPlayPoints,stat.powerPlayTimeOnIce,stat.evenTimeOnIce,stat.penaltyMinutes,stat.faceOffPct,stat.shotPct,stat.gameWinningGoals,stat.overTimeGoals,stat.shortHandedGoals,stat.shortHandedPoints,stat.shortHandedTimeOnIce,stat.blocked,stat.plusMinus,stat.points,stat.shifts,stat.timeOnIcePerGame,stat.evenTimeOnIcePerGame,stat.shortHandedTimeOnIcePerGame,stat.powerPlayTimeOnIcePerGame,stat.ot,stat.shutouts,stat.ties,stat.wins,stat.losses,stat.saves,stat.powerPlaySaves,stat.shortHandedSaves,stat.evenSaves,stat.shortHandedShots,stat.evenShots,stat.powerPlayShots,stat.savePercentage,stat.goalAgainstAverage,stat.gamesStarted,stat.shotsAgainst,stat.goalsAgainst,stat.powerPlaySavePercentage,stat.shortHandedSavePercentage,stat.evenStrengthSavePercentage,Age_in_Season,Full_Season
161,8479404,20182019,1997-08-06,"6\' 3""",199,600:09,10.0,8.0,4,54.0,50,11.0,3.0,7.0,55:37,543:30,4,40.74,14.81,0.0,0.0,0.0,0.0,01:02,12.0,-14.0,18.0,852.0,12:00,10:52,00:01,01:06,,,,,,,,,,,,,,,,,,,,,"21 years, 178 days",No
162,8479439,20182019,1993-02-26,"6\' 0""",204,24:06,0.0,1.0,0,1.0,2,1.0,0.0,0.0,01:20,22:46,0,0.0,100.0,0.0,0.0,0.0,0.0,00:00,1.0,1.0,1.0,33.0,12:03,11:23,00:00,00:40,,,,,,,,,,,,,,,,,,,,,"25 years, 339 days",No
163,8479447,20182019,1993-09-30,"5\' 10""",179,09:30,0.0,0.0,0,2.0,1,0.0,0.0,0.0,00:00,09:30,0,0.0,0.0,0.0,0.0,0.0,0.0,00:00,0.0,-3.0,0.0,16.0,09:30,09:30,00:00,00:00,,,,,,,,,,,,,,,,,,,,,"25 years, 123 days",No
164,8479553,20182019,1995-01-13,"6\' 2""",206,51:26,0.0,0.0,5,8.0,7,10.0,0.0,0.0,00:27,50:59,5,0.0,0.0,0.0,0.0,0.0,0.0,00:00,1.0,-2.0,0.0,79.0,07:20,07:17,00:00,00:03,,,,,,,,,,,,,,,,,,,,,"24 years, 276 days",No
165,8480955,20182019,1990-02-14,"6\' 0""",202,475:20,8.0,0.0,12,14.0,32,49.0,0.0,0.0,00:18,448:54,12,0.0,0.0,0.0,0.0,0.0,0.0,26:08,21.0,-3.0,8.0,628.0,14:51,14:01,00:49,00:00,,,,,,,,,,,,,,,,,,,,,"28 years, 351 days",No
166,8481442,20182019,1996-06-05,"6\' 2""",197,12:40,0.0,0.0,0,1.0,1,2.0,0.0,0.0,00:00,12:40,0,0.0,0.0,0.0,0.0,0.0,0.0,00:00,1.0,1.0,0.0,18.0,12:40,12:40,00:00,00:00,,,,,,,,,,,,,,,,,,,,,"22 years, 240 days",No
167,8466141,20182019,1979-04-04,"6\' 3""",215,2346:38,,,,,43,,,,,,,,,,,,,,,,,,54:34,,,,5.0,1.0,0.0,18.0,16.0,1083.0,96.0,33.0,954.0,42.0,1053.0,110.0,0.898755,3.119362,40.0,1205.0,122.0,87.27272727272727,78.57142857142857,90.5982905982906,"39 years, 302 days",No
168,8473503,20182019,1988-03-15,"6\' 3""",205,1805:11,,,,,36,,,,,,,,,,,,,,,,,,50:08,,,,5.0,0.0,0.0,13.0,12.0,836.0,93.0,30.0,713.0,33.0,785.0,111.0,0.899892,3.091099,29.0,929.0,93.0,83.78378378378379,90.9090909090909,90.828025477707,"30 years, 322 days",No
169,8474636,20182019,1990-03-02,"6\' 3""",201,496:10,,,,,9,,,,,,,,,,,,,,,,,,55:07,,,,2.0,1.0,0.0,3.0,4.0,212.0,26.0,5.0,181.0,6.0,201.0,32.0,0.887029,3.265032,8.0,239.0,27.0,81.25,83.33333333333334,90.04975124378109,"28 years, 335 days",No
170,8478470,20182019,1996-10-30,"6\' 3""",199,591:24,,,,,11,,,,,,,,,,,,,,,,,,53:45,,,,2.0,0.0,0.0,4.0,3.0,252.0,22.0,11.0,219.0,11.0,244.0,27.0,0.893617,3.043625,10.0,282.0,30.0,81.48148148148148,100.0,89.75409836065575,"22 years, 93 days",No
171,8470619,20192020,1984-12-18,"6\' 6""",245,482:38,9.0,6.0,17,56.0,39,65.0,1.0,1.0,34:35,427:58,17,52.39,10.7,1.0,0.0,0.0,0.0,20:05,34.0,-5.0,15.0,641.0,12:22,10:58,00:30,00:53,,,,,,,,,,,,,,,,,,,,,"35 years, 44 days",No
172,8471735,20192020,1986-09-09,"6\' 1""",192,1359:04,40.0,5.0,20,129.0,69,18.0,2.0,21.0,255:42,1099:31,20,0.0,3.9,0.0,0.0,0.0,0.0,03:51,51.0,0.0,45.0,1506.0,19:41,15:56,00:03,03:42,,,,,,,,,,,,,,,,,,,,,"33 years, 144 days",Yes
173,8471873,20192020,1986-08-01,"5\' 11""",193,1453:31,14.0,5.0,14,89.0,69,68.0,0.0,0.0,05:55,1275:40,14,0.0,5.6,3.0,0.0,0.0,1.0,171:56,96.0,-6.0,19.0,1785.0,21:03,18:29,02:29,00:05,,,,,,,,,,,,,,,,,,,,,"33 years, 183 days",Yes
174,8474098,20192020,1989-04-20,"6\' 0""",190,913:58,10.0,6.0,6,114.0,69,91.0,0.0,0.0,01:23,740:03,6,43.91,5.3,0.0,0.0,0.0,0.0,172:32,72.0,2.0,16.0,1267.0,13:14,10:43,02:30,00:01,,,,,,,,,,,,,,,,,,,,,"30 years, 286 days",Yes
175,8474149,20192020,1989-03-12,"5\' 11""",185,1180:16,22.0,25.0,10,167.0,69,29.0,11.0,17.0,230:33,948:59,10,0.0,15.0,2.0,0.0,0.0,0.0,00:44,24.0,-7.0,47.0,1399.0,17:06,13:45,00:00,03:20,,,,,,,,,,,,,,,,,,,,,"30 years, 325 days",Yes
176,8474884,20192020,1989-11-24,"6\' 0""",184,1161:48,30.0,29.0,28,214.0,69,33.0,11.0,21.0,252:23,907:47,28,46.66,13.6,3.0,0.0,0.0,0.0,01:38,22.0,-5.0,59.0,1357.0,16:50,13:09,00:01,03:39,,,,,,,,,,,,,,,,,,,,,"30 years, 68 days",Yes
177,8475287,20192020,1991-03-23,"5\' 11""",191,759:52,12.0,12.0,22,92.0,48,27.0,4.0,8.0,110:23,612:35,22,54.11,13.0,2.0,0.0,0.0,0.0,36:54,15.0,1.0,24.0,973.0,15:49,12:45,00:46,02:17,,,,,,,,,,,,,,,,,,,,,"28 years, 314 days",No
178,8475792,20192020,1992-05-02,"6\' 3""",198,1000:06,14.0,19.0,26,117.0,69,56.0,4.0,6.0,90:06,909:23,26,35.29,16.2,3.0,0.0,0.0,0.0,00:37,17.0,-3.0,33.0,1263.0,14:29,13:10,00:00,01:18,,,,,,,,,,,,,,,,,,,,,"27 years, 274 days",Yes
179,8475796,20192020,1992-01-11,"6\' 1""",198,739:35,9.0,9.0,20,64.0,58,47.0,0.0,0.0,00:35,703:35,20,50.0,14.1,1.0,0.0,0.0,0.0,35:25,38.0,4.0,18.0,997.0,12:45,12:07,00:36,00:00,,,,,,,,,,,,,,,,,,,,,"28 years, 275 days",No
180,8476389,20192020,1993-07-11,"5\' 10""",183,1036:59,27.0,11.0,49,141.0,62,101.0,1.0,7.0,122:21,882:29,49,52.16,7.8,2.0,1.0,1.0,1.0,32:09,37.0,-8.0,38.0,1286.0,16:43,14:14,00:31,01:58,,,,,,,,,,,,,,,,,,,,,"26 years, 204 days",No
181,8476456,20192020,1993-06-04,"6\' 1""",202,1295:13,55.0,23.0,30,152.0,69,51.0,5.0,29.0,246:26,1047:09,30,39.34,15.1,3.0,1.0,0.0,0.0,01:38,26.0,5.0,78.0,1490.0,18:46,15:10,00:01,03:34,,,,,,,,,,,,,,,,,,,,,"26 years, 241 days",Yes
182,8476875,20192020,1994-02-27,"6\' 2""",188,1064:06,12.0,8.0,14,104.0,59,44.0,1.0,2.0,12:24,980:02,14,0.0,7.7,1.0,0.0,0.0,0.0,71:40,53.0,-1.0,20.0,1268.0,18:02,16:36,01:12,00:12,,,,,,,,,,,,,,,,,,,,,"25 years, 338 days",No
183,8476952,20192020,1994-03-09,"6\' 2""",191,512:32,7.0,4.0,37,38.0,46,57.0,0.0,0.0,04:50,487:41,37,47.05,10.5,0.0,0.0,0.0,0.0,20:01,28.0,4.0,11.0,711.0,11:08,10:36,00:26,00:06,,,,,,,,,,,,,,,,,,,,,"25 years, 328 days",No
184,8477346,20192020,1994-01-07,"6\' 0""",200,905:15,11.0,7.0,33,77.0,45,76.0,0.0,0.0,09:18,815:15,33,0.0,9.1,1.0,0.0,0.0,0.0,80:42,71.0,6.0,18.0,1133.0,20:07,18:07,01:47,00:12,,,,,,,,,,,,,,,,,,,,,"26 years, 24 days",No
185,8477384,20192020,1994-01-21,"6\' 5""",220,751:24,5.0,3.0,39,48.0,56,77.0,0.0,0.0,00:12,727:22,39,0.0,6.3,1.0,0.0,0.0,0.0,23:50,53.0,1.0,8.0,964.0,13:25,12:59,00:25,00:00,,,,,,,,,,,,,,,,,,,,,"26 years, 305 days",No
186,8477493,20192020,1995-09-02,"6\' 3""",215,1321:00,42.0,20.0,18,172.0,66,21.0,7.0,20.0,223:45,1023:46,18,54.28,11.6,2.0,0.0,0.0,1.0,73:29,35.0,2.0,62.0,1529.0,20:00,15:30,01:06,03:23,,,,,,,,,,,,,,,,,,,,,"24 years, 151 days",No
187,8477932,20192020,1996-02-07,"6\' 4""",215,1539:25,36.0,5.0,26,147.0,67,34.0,0.0,6.0,96:47,1306:29,26,0.0,3.4,1.0,1.0,0.0,1.0,136:09,84.0,12.0,41.0,1838.0,22:58,19:29,02:01,01:26,,,,,,,,,,,,,,,,,,,,,"23 years, 358 days",No
188,8477963,20192020,1996-01-01,"5\' 11""",196,288:26,7.0,3.0,16,26.0,26,65.0,0.0,0.0,03:49,284:13,16,33.33,11.5,0.0,0.0,0.0,0.0,00:24,9.0,1.0,10.0,409.0,11:05,10:55,00:00,00:08,,,,,,,,,,,,,,,,,,,,,"24 years, 30 days",No
189,8478027,20192020,1995-09-05,"6\' 0""",178,856:28,13.0,12.0,18,84.0,67,57.0,3.0,6.0,70:17,713:06,18,50.33,14.3,0.0,0.0,0.0,1.0,73:05,26.0,0.0,25.0,1222.0,12:46,10:38,01:05,01:02,,,,,,,,,,,,,,,,,,,,,"24 years, 148 days",No
190,8478211,20192020,1995-11-24,"6\' 0""",192,220:21,4.0,0.0,24,33.0,21,37.0,0.0,0.0,01:36,218:45,24,0.0,0.0,0.0,0.0,0.0,0.0,00:00,7.0,0.0,4.0,308.0,10:29,10:25,00:00,00:04,,,,,,,,,,,,,,,,,,,,,"24 years, 68 days",No
191,8478366,20192020,1994-03-14,"5\' 11""",197,1036:10,18.0,16.0,30,162.0,69,102.0,2.0,2.0,100:27,849:07,30,30.0,9.9,4.0,0.0,2.0,2.0,86:36,43.0,-8.0,34.0,1361.0,15:01,12:18,01:15,01:27,,,,,,,,,,,,,,,,,,,,,"25 years, 323 days",Yes
192,8478569,20192020,1991-12-01,"5\' 10""",209,1053:47,7.0,20.0,21,108.0,66,121.0,0.0,0.0,05:27,880:50,21,47.98,18.5,5.0,0.0,1.0,1.0,167:30,103.0,2.0,27.0,1429.0,15:57,13:20,02:32,00:04,,,,,,,,,,,,,,,,,,,,,"28 years, 61 days",No
193,8478839,20192020,1997-01-07,"5\' 10""",200,110:14,2.0,2.0,0,15.0,9,1.0,0.0,1.0,02:49,107:25,0,35.29,13.3,0.0,0.0,0.0,0.0,00:00,3.0,2.0,4.0,134.0,12:14,11:56,00:00,00:18,,,,,,,,,,,,,,,,,,,,,"23 years, 24 days",No
194,8478843,20192020,1997-01-18,"5\' 9""",177,527:35,8.0,4.0,14,50.0,44,35.0,1.0,1.0,39:24,479:29,14,39.87,8.0,0.0,0.0,0.0,1.0,08:42,16.0,-9.0,12.0,725.0,11:59,10:53,00:11,00:53,,,,,,,,,,,,,,,,,,,,,"23 years, 282 days",No
195,8479388,20192020,1998-03-09,"6\' 1""",196,650:02,5.0,0.0,14,39.0,34,59.0,0.0,0.0,01:30,567:50,14,0.0,0.0,0.0,0.0,0.0,0.0,80:42,57.0,-3.0,5.0,837.0,19:07,16:42,02:22,00:02,,,,,,,,,,,,,,,,,,,,,"21 years, 328 days",No
196,8479404,20192020,1997-08-06,"6\' 3""",199,49:32,0.0,0.0,2,3.0,4,1.0,0.0,0.0,06:03,42:44,2,48.14,0.0,0.0,0.0,0.0,0.0,00:45,0.0,-2.0,0.0,69.0,12:23,10:41,00:11,01:30,,,,,,,,,,,,,,,,,,,,,"22 years, 178 days",No
197,8481442,20192020,1996-06-05,"6\' 2""",197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"23 years, 240 days",No
198,8475683,20192020,1988-09-20,"6\' 2""",182,2805:59,,,,,50,,,,,,,,,,,,,,,,,,56:07,,,,6,1,0,23,19,1354,190,48,1116,51,1236,218,0.9,3.2288,49,1505,151,87.1559633027523,94.11764705882352,90.29126213592234,"31 years, 133 days",No
199,8476904,20192020,1994-05-18,"6\' 4""",208,642:40,,,,,12,,,,,,,,,,,,,,,,,,53:33,,,,1,1,0,7,2,332,37,8,287,9,304,41,0.938,2.0539,11,354,22,90.2439024390244,88.88888888888889,94.4078947368421,"25 years, 258 days",No
200,8478470,20192020,1996-10-30,"6\' 3""",199,700:45,,,,,14,,,,,,,,,,,,,,,,,,50:03,,,,1,0,0,5,5,317,38,10,269,10,300,46,0.89,3.3393,9,356,39,82.6086956521739,100.0,89.66666666666666,"23 years, 93 days",No
201,8471735,20202021,1986-09-09,"6\' 1""",192,965:32,24,3,38,113,56,18,1,18,249:10,714:14,38,0.0,2.7,1,0,0,0,02:08,27,-8,27,1153,17:14,12:45,00:02,04:26,,,,,,,,,,,,,,,,,,,,,"34 years, 144 days",Yes
202,8471873,20202021,1986-08-01,"5\' 11""",193,720:05,6,3,8,38,38,37,0,0,27:15,630:32,8,0.0,7.9,0,0,0,0,62:18,30,-1,9,950,18:56,16:35,01:38,00:43,,,,,,,,,,,,,,,,,,,,,"34 years, 183 days",No
203,8471887,20202021,1987-01-01,"5\' 11""",189,738:28,18,14,39,145,44,80,8,12,180:27,557:39,39,14.28,9.7,2,0,0,0,00:22,23,-3,32,871,16:47,12:40,00:00,04:06,,,,,,,,,,,,,,,,,,,,,"34 years, 30 days",No
204,8475246,20202021,1990-02-23,"6\' 2""",205,99:30,1,0,7,5,7,12,0,0,00:16,96:27,7,0.0,0.0,0,0,0,0,02:47,3,4,1,135,14:12,13:46,00:23,00:02,,,,,,,,,,,,,,,,,,,,,"30 years, 343 days",No
205,8475462,20202021,1990-06-05,"6\' 0""",208,948:45,9,2,40,84,54,250,0,0,02:46,839:42,40,0.0,2.4,1,0,0,0,106:17,72,6,11,1283,17:34,15:33,01:58,00:03,,,,,,,,,,,,,,,,,,,,,"30 years, 240 days",No
206,8475792,20202021,1992-05-02,"6\' 3""",198,376:29,3,3,4,26,31,44,0,1,25:50,350:25,4,30.76,11.5,0,0,0,0,00:14,8,3,6,493,12:08,11:18,00:00,00:50,,,,,,,,,,,,,,,,,,,,,"28 years, 274 days",No
207,8476456,20202021,1993-06-04,"6\' 1""",202,1012:34,41,20,36,122,55,51,5,24,237:16,774:12,36,43.59,16.4,1,1,0,0,01:06,11,12,61,1166,18:24,14:04,00:01,04:18,,,,,,,,,,,,,,,,,,,,,"27 years, 241 days",No
208,8476994,20202021,1994-04-03,"5\' 10""",177,319:08,8,4,8,33,26,37,0,0,06:50,304:11,8,15.0,12.1,0,0,0,0,08:07,3,0,12,407,12:16,11:41,00:18,00:15,,,,,,,,,,,,,,,,,,,,,"26 years, 303 days",No
209,8477038,20202021,1992-07-08,"5\' 9""",163,444:55,6,4,2,72,31,4,0,2,80:43,364:12,2,0.0,5.6,0,0,0,0,00:00,1,-12,10,554,14:21,11:44,00:00,02:36,,,,,,,,,,,,,,,,,,,,,"28 years, 207 days",No
210,8477346,20202021,1994-01-07,"6\' 0""",200,1194:16,30,6,45,101,54,118,0,3,22:49,1027:35,45,0.0,5.9,1,0,0,2,143:52,83,29,36,1513,22:06,19:01,02:39,00:25,,,,,,,,,,,,,,,,,,,,,"27 years, 24 days",No
211,8477407,20202021,1995-08-26,"5\' 11""",197,674:26,22,10,18,104,43,32,1,2,57:02,592:31,18,0.0,9.6,1,0,0,1,24:53,9,27,32,900,15:41,13:46,00:34,01:19,,,,,,,,,,,,,,,,,,,,,"25 years, 158 days",No
212,8477409,20202021,1995-08-14,"6\' 2""",180,762:32,18,18,31,107,43,33,1,2,58:53,693:10,31,46.93,16.8,3,0,1,1,10:29,14,24,36,932,17:44,16:07,00:14,01:22,,,,,,,,,,,,,,,,,,,,,"25 years, 170 days",No
213,8477493,20202021,1995-09-02,"6\' 3""",215,1046:52,32,26,14,176,50,31,7,19,199:33,776:04,14,54.87,14.8,6,2,1,1,71:15,37,12,58,1208,20:56,15:31,01:25,03:59,,,,,,,,,,,,,,,,,,,,,"25 years, 151 days",No
214,8477505,20202021,1994-09-22,"6\' 2""",197,1017:21,12,17,8,82,56,29,3,6,107:47,766:55,8,49.23,20.7,2,1,1,1,142:39,36,6,29,1290,18:10,13:41,02:32,01:55,,,,,,,,,,,,,,,,,,,,,"26 years, 131 days",Yes
215,8477932,20202021,1996-02-07,"6\' 4""",215,878:11,11,11,33,101,35,24,6,11,135:50,654:16,33,0.0,10.9,3,1,0,0,88:05,27,5,22,1018,25:05,18:41,02:31,03:52,,,,,,,,,,,,,,,,,,,,,"24 years, 359 days",No
216,8477935,20202021,1996-06-20,"6\' 1""",195,692:14,17,10,52,106,48,108,1,3,58:27,587:56,52,47.51,9.4,4,1,0,0,45:51,18,-2,27,938,14:25,12:14,00:57,01:13,,,,,,,,,,,,,,,,,,,,,"24 years, 225 days",No
217,8477986,20202021,1994-04-11,"6\' 0""",194,1024:18,11,7,40,94,50,54,0,1,26:14,911:01,40,0.0,7.4,0,0,2,2,87:03,62,-5,18,1190,20:29,18:13,01:44,00:31,,,,,,,,,,,,,,,,,,,,,"26 years, 295 days",No
218,8477996,20202021,1996-01-29,"6\' 2""",191,476:34,1,4,10,43,44,50,0,0,03:30,430:14,10,44.92,9.3,0,0,1,1,42:50,16,-8,5,713,10:49,09:46,00:58,00:04,,,,,,,,,,,,,,,,,,,,,"25 years, 312 days",No
219,8478027,20202021,1995-09-05,"6\' 0""",178,227:42,3,0,6,11,20,25,0,2,04:47,202:31,6,41.35,0.0,0,0,0,1,20:24,6,-4,3,319,11:23,10:07,01:01,00:14,,,,,,,,,,,,,,,,,,,,,"25 years, 148 days",No
220,8478055,20202021,1996-06-12,"6\' 0""",186,857:33,12,5,8,94,43,30,1,4,19:35,730:56,8,0.0,5.3,0,0,0,0,107:02,42,17,17,1114,19:56,16:59,02:29,00:27,,,,,,,,,,,,,,,,,,,,,"24 years, 233 days",No
221,8478366,20202021,1994-03-14,"5\' 11""",197,812:55,8,18,26,158,56,69,2,4,87:41,718:36,26,20.0,11.4,7,3,0,0,06:38,21,8,26,1045,14:30,12:49,00:07,01:33,,,,,,,,,,,,,,,,,,,,,"26 years, 323 days",Yes
222,8478454,20202021,1997-04-02,"6\' 2""",201,47:52,0,0,0,5,4,9,0,0,00:00,46:40,0,0.0,0.0,0,0,0,0,01:12,4,-3,0,71,11:58,11:40,00:18,00:00,,,,,,,,,,,,,,,,,,,,,"23 years, 304 days",No
223,8478569,20202021,1991-12-01,"5\' 10""",209,631:08,7,4,9,68,41,91,1,3,18:36,502:55,9,52.4,5.9,1,0,0,1,109:37,63,0,11,847,15:23,12:15,02:40,00:27,,,,,,,,,,,,,,,,,,,,,"29 years, 61 days",No
224,8478906,20202021,1994-06-06,"6\' 1""",187,479:16,10,0,12,45,30,35,0,0,15:12,454:25,12,0.0,0.0,0,0,0,0,09:39,13,1,10,655,15:58,15:08,00:19,00:30,,,,,,,,,,,,,,,,,,,,,"26 years, 239 days",No
225,8478975,20202021,1995-06-18,"6\' 4""",209,466:29,8,2,18,50,33,73,0,0,28:45,436:09,18,38.23,4.0,0,0,0,0,01:35,8,4,10,611,14:08,13:13,00:02,00:52,,,,,,,,,,,,,,,,,,,,,"25 years, 227 days",No
226,8479066,20202021,1994-12-09,"5\' 9""",187,330:25,2,2,67,47,34,90,0,0,01:21,313:58,67,0.0,4.3,0,0,0,0,15:06,10,-2,4,465,09:43,09:14,00:26,00:02,,,,,,,,,,,,,,,,,,,,,"26 years, 53 days",No
227,8479388,20202021,1998-03-09,"6\' 1""",196,322:39,0,1,16,29,21,51,0,0,00:16,300:13,16,0.0,3.4,0,0,0,0,22:10,29,5,1,413,15:21,14:17,01:03,00:00,,,,,,,,,,,,,,,,,,,,,"22 years, 328 days",No
228,8480015,20202021,1999-02-16,"6\' 1""",207,516:39,11,7,6,86,45,59,2,3,35:08,481:26,6,66.66,8.1,2,0,0,0,00:05,5,-5,18,683,11:28,10:41,00:00,00:46,,,,,,,,,,,,,,,,,,,,,"21 years, 350 days",No
229,8480037,20202021,1999-01-09,"5\' 10""",155,110:08,1,1,2,15,9,0,0,0,01:28,107:22,2,0.0,6.7,1,1,0,0,01:18,1,1,2,150,12:14,11:55,00:08,00:09,,,,,,,,,,,,,,,,,,,,,"22 years, 22 days",No
230,8480185,20202021,1998-09-02,"6\' 3""",190,578:01,5,3,12,34,44,55,0,0,01:35,483:20,12,47.99,8.8,1,0,0,0,93:06,25,-11,8,821,13:08,10:59,02:06,00:02,,,,,,,,,,,,,,,,,,,,,"22 years, 151 days",No
231,8480844,20202021,2000-06-24,"5\' 11""",186,83:35,4,0,2,6,7,15,0,0,01:10,82:25,2,50.0,0.0,0,0,0,0,00:00,2,1,4,115,11:56,11:46,00:00,00:10,,,,,,,,,,,,,,,,,,,,,"20 years, 221 days",No
232,8481442,20202021,1996-06-05,"6\' 2""",197,09:28,0,0,0,0,1,1,0,0,02:16,07:12,0,0.0,0.0,0,0,0,0,00:00,0,0,0,12,09:28,07:12,00:00,02:16,,,,,,,,,,,,,,,,,,,,,"24 years, 240 days",No
233,8482641,20202021,1998-04-14,"6\' 0""",181,106:12,0,0,2,6,7,1,0,0,03:47,99:24,2,0.0,0.0,0,0,0,0,03:01,10,-4,0,139,15:10,14:12,00:25,00:32,,,,,,,,,,,,,,,,,,,,,"22 years, 292 days",No
234,8475683,20202021,1988-09-20,"6\' 2""",182,1816:28,,,,,31,,,,,,,,,,,,,,,,,,58:35,,,,2,0,0,19,8,847,131,40,676,42,741,152,0.906,2.9067,30,935,88,86.18421052631578,95.23809523809523,91.22807017543859,"32 years, 133 days",No
235,8476904,20202021,1994-05-18,"6\' 4""",208,1361:36,,,,,23,,,,,,,,,,,,,,,,,,59:12,,,,3,3,0,14,6,593,81,18,494,19,529,92,0.927,2.0711,23,640,47,88.04347826086956,94.73684210526315,93.38374291115312,"26 years, 258 days",No
236,8481519,20202021,2001-04-19,"6\' 3""",192,206:54,,,,,4,,,,,,,,,,,,,,,,,,51:43,,,,0,0,0,4,0,91,7,3,81,3,87,9,0.919,2.32,3,99,8,77.77777777777779,100.0,93.10344827586206,"19 years, 287 days",No
237,8466138,20212022,1979-07-02,"6\' 4""",220,377:36,5,5,10,26,34,20,3,3,44:38,332:28,10,44.0,19.2,1,0,0,0,00:30,10,-10,10,520,11:06,09:46,00:00,01:18,,,,,,,,,,,,,,,,,,,,,"42 years, 213 days",No
238,8471887,20212022,1987-01-01,"5\' 11""",189,823:34,17,11,19,165,65,112,3,7,137:27,686:01,19,38.09,6.7,0,0,0,0,00:06,23,-5,28,1097,12:40,10:33,00:00,02:06,,,,,,,,,,,,,,,,,,,,,"35 years, 30 days",No
239,8473512,20212022,1988-01-12,"5\' 11""",185,1430:15,44,21,26,205,75,68,5,23,241:39,1127:05,26,60.28,10.2,0,0,0,0,61:31,16,-5,65,1864,19:04,15:01,00:49,03:13,,,,,,,,,,,,,,,,,,,,,"34 years, 275 days",No
240,8474610,20212022,1989-11-01,"6\' 2""",197,06:08,0,0,0,0,1,2,0,0,00:00,06:08,0,25.0,0.0,0,0,0,0,00:00,1,-1,0,8,06:08,06:08,00:00,00:00,,,,,,,,,,,,,,,,,,,,,"32 years, 91 days",No
241,8475246,20212022,1990-02-23,"6\' 2""",205,509:59,2,1,4,30,39,74,0,0,01:09,489:37,4,0.0,3.3,0,0,0,0,19:13,32,-3,3,707,13:04,12:33,00:29,00:01,,,,,,,,,,,,,,,,,,,,,"31 years, 342 days",No
242,8475279,20212022,1991-05-09,"6\' 3""",234,1691:09,17,9,48,143,74,157,2,3,72:37,1399:06,48,0.0,6.3,1,1,0,1,219:26,130,-14,26,1912,22:51,18:54,02:57,00:58,,,,,,,,,,,,,,,,,,,,,"30 years, 267 days",No
243,8475462,20212022,1990-06-05,"6\' 0""",208,1387:12,13,3,105,100,77,355,0,0,02:46,1223:40,105,0.0,3.0,0,0,1,1,160:46,118,27,16,1961,18:00,15:53,02:05,00:02,,,,,,,,,,,,,,,,,,,,,"31 years, 240 days",No
244,8476456,20212022,1993-06-04,"6\' 1""",202,1553:58,85,30,54,222,80,99,5,38,295:08,1112:22,54,33.33,13.5,7,2,3,5,146:28,28,35,115,1839,19:25,13:54,01:49,03:41,,,,,,,,,,,,,,,,,,,,,"28 years, 241 days",No
245,8476989,20212022,1993-09-23,"6\' 3""",198,126:30,1,0,5,9,9,25,0,0,00:00,123:41,5,0.0,0.0,0,0,0,0,02:49,8,0,1,172,14:03,13:44,00:18,00:00,,,,,,,,,,,,,,,,,,,,,"28 years, 130 days",No
246,8477346,20212022,1994-01-07,"6\' 0""",200,1869:48,36,8,81,203,80,179,1,3,53:01,1595:04,81,0.0,3.9,2,0,1,2,221:43,156,40,44,2372,23:22,19:56,02:46,00:39,,,,,,,,,,,,,,,,,,,,,"28 years, 24 days",No
247,8477407,20212022,1995-08-26,"5\' 11""",197,1109:45,27,31,30,167,74,38,9,21,188:45,912:33,30,50.0,18.6,5,1,0,0,08:27,16,19,58,1369,14:59,12:19,00:06,02:33,,,,,,,,,,,,,,,,,,,,,"26 years, 158 days",No
248,8477409,20212022,1995-08-14,"6\' 2""",180,1252:08,31,24,48,167,78,50,0,3,85:31,1143:03,48,65.51,14.4,4,1,0,0,23:34,16,24,55,1582,16:03,14:39,00:18,01:05,,,,,,,,,,,,,,,,,,,,,"26 years, 170 days",No
249,8477462,20212022,1995-02-08,"6\' 2""",207,1025:14,8,1,35,59,64,138,0,0,02:07,899:53,35,0.0,1.7,0,0,0,0,123:14,102,-9,9,1344,16:01,14:03,01:55,00:01,,,,,,,,,,,,,,,,,,,,,"26 years, 357 days",No
250,8477493,20212022,1995-09-02,"6\' 3""",215,1360:19,49,39,18,214,67,50,12,26,233:37,982:02,18,56.94,18.2,5,2,4,5,144:40,42,36,88,1559,20:18,14:39,02:09,03:29,,,,,,,,,,,,,,,,,,,,,"26 years, 151 days",No
251,8477932,20212022,1996-02-07,"6\' 4""",215,1520:12,42,15,26,180,61,62,3,20,214:17,1135:14,26,0.0,8.3,2,2,0,3,170:41,69,38,57,1831,24:55,18:36,02:47,03:30,,,,,,,,,,,,,,,,,,,,,"25 years, 358 days",No
252,8477933,20212022,1995-11-06,"6\' 2""",193,1385:11,49,33,13,186,78,49,16,31,261:20,1073:35,13,48.46,17.7,6,0,0,2,50:16,30,25,82,1596,17:45,13:45,00:38,03:21,,,,,,,,,,,,,,,,,,,,,"26 years, 86 days",No
